CountyName,RecType,"Region-2
County-3
District-4",Type,School,FacilityName,Administrator,Mailing Address,Delivery Address,City,Zip,Telephone,GradeServed,State House District,StSen,FedCong,Cat,NCES ID
Montgomery,Sch,030680020,26,2003,Farmersville Elem School,Mr. Chris Paproth,PO Box 170,407 Sedentop St,Farmersville,62533 0170,217229-4215,P-1,095,48,13,4,173066003188
Montgomery,Sch,030680020,26,2005,Raymond Grade School,Mr. Aaron Hopper,505 N Prairie St,507 N Prairie St,Raymond,62560 4906,217229-4215,2-5,095,48,13,4,173066003191
Montgomery,Dist,030680030,26,0000,Hillsboro CUSD 3,David E Powell,1311 Vandalia Rd,,Hillsboro,62049 2034,217532-2942,P-12,095,48,13,2,1719200
Montgomery,Sch,030680030,26,0001,Hillsboro High School,Patricia Heyen,522 E Tremont St,,Hillsboro,62049 1853,217532-2841,9-12,095,48,13,4,171920002206
Montgomery,Sch,030680030,26,1002,Hillsboro Jr High School,Donald VanGiesen,909 Rountree St,,Hillsboro,62049 1827,217532-3742,6-8,095,48,13,4,171920002207
Montgomery,Sch,030680030,26,2003,Beckemeyer Elem School,Zachary Frailey,1035 Seymour Ave,,Hillsboro,62049 1060,217532-6994,K-5,095,48,13,4,171920002201
Montgomery,Sch,030680030,26,2006,Coffeen Elem School,Marci Gutierrez,200 School St,200 School St,Coffeen,62017 1235,217534-2314,P-5,095,48,13,4,171920002203
Montgomery,Dist,030680120,26,0000,Litchfield CUSD 12,Dr. Greggory W Fuerstenau,601 S State St,,Litchfield,62056 2234,217324-2157,P-12,095,48,13,2,1723250
Montgomery,Sch,030680120,26,0001,Litchfield Senior High School,Mr. Douglas Hoster,1705 N State St,,Litchfield,62056 1113,217324-3955,9-12,095,48,13,4,172325002560
Montgomery,Sch,030680120,26,1002,Litchfield Middle School,Dr. Russ Tepen,1701 N State St,,Litchfield,62056 1113,217324-4668,6-8,095,48,13,4,172325002559
Montgomery,Sch,030680120,26,2003,J D Colt Elem School,Mr. Jeremy Heigert,615 E Tyler Ave,,Litchfield,62056 2471,217324-3565,2-3,095,48,13,4,172325002558
Montgomery,Sch,030680120,26,2004,Madison Park Elem School,Adam Favre,800 N Chestnut St,,Litchfield,62056 1648,217324-2851,K-1,095,48,13,4,172325002561
Montgomery,Sch,030680120,26,2006,Russell Elem School,Mr. Jeremy Heigert,705 N Jefferson St,,Litchfield,62056 1435,217324-4034,4-5,095,48,13,4,172325002563
Montgomery,Sch,030680120,26,3001,Litchfield Prekindergarten,Adam Favre,601 S State St,,Litchfield,62056 2234,217324-3514,P,095,48,13,4,172325001146
Montgomery,Dist,030680220,26,0000,Nokomis CUSD 22,Dr. Scott E Doerr,511 Oberle St,,Nokomis,62075 1015,217563-7311,P-12,095,48,13,2,1728560
Montgomery,Sch,030680220,26,0001,Nokomis Jr/Sr High Sch,Mrs. Rachelle McDowell,511 Oberle St,,Nokomis,62075 1015,217563-7311,6-12,095,48,13,4,172856002990
Montgomery,Sch,030680220,26,2003,North Elem School,Mr. Kevin Reedy,110 W Hamilton St,,Nokomis,62075 1266,217563-7311,P-5,095,48,13,4,172856002992
Montgomery,Sch,030680220,26,9301,ChrisMont School,Mrs. Barb Daugherty,316 E South St,,Nokomis,62075 1300,217563-7600,6-12,095,48,13,4,
Boone,Dist,040041000,26,0000,Belvidere CUSD 100,Dr. Daniel Scott Woestman,1201 5th Ave,,Belvidere,61008 5125,815544-8513,P-12,069,35,16,2,1705790
Boone,Sch,040041000,26,0001,Belvidere High School,Mr. William Lewis,1500 East Ave,,Belvidere,61008 4563,815547-6345,9-12,070,35,16,4,170579000255
Boone,Sch,040041000,26,0002,Belvidere North High Sch,Dr. Marc Eckmann,9393 Beloit Rd,,Belvidere,61008 9735,815544-2636,9-12,069,35,16,4,170579005909
Boone,Sch,040041000,26,1002,Belvidere South Middle School,Mr. Ben Commare,919 E 6th St,,Belvidere,61008 4500,815544-4175,6-8,070,35,16,4,170579000256
Boone,Sch,040041000,26,1003,Belvidere Central Middle School,Mr. Brett McPherson,8787 Beloit Rd,,Belvidere,61008 1701,815544-0190,6-8,069,35,16,4,170579004634
Boone,Sch,040041000,26,2003,Caledonia Elem School,Ms. Kelly Cotter,2311 Randolph St,,Caledonia,61011 9321,815547-1977,P-5,069,35,16,4,170579000257
Boone,Sch,040041000,26,2005,Lincoln Elem School,Beth Marchini,1011 Bonus Ave,,Belvidere,61008 2343,815544-2671,P-5,069,35,16,4,170579000259
Boone,Sch,040041000,26,2007,Perry Elem School,Mr. Frank Mandera,633 W Perry St,,Belvidere,61008 3153,815544-9274,K-5,069,35,16,4,170579000261
Boone,Sch,040041000,26,2008,Washington Academy,Ms. Sarah Brenner,1031 5th Ave,,Belvidere,61008 5139,815544-3124,P-8,069,35,16,4,170579000262
Boone,Sch,040041000,26,2009,Meehan Elementary School,Mr. Donald Smith,1401 E 6th St,,Belvidere,61008 6503,815547-3546,K-5,070,35,16,4,170579001089
Boone,Sch,040041000,26,2010,Seth Whitman Elem Sch,Ms. Theresa Lozdoski,8989 Beloit Rd,,Belvidere,61008 1714,815544-3357,P-5,069,35,16,4,170579005760
Boone,Dist,040042000,26,0000,North Boone CUSD 200,Dr. Michael Greenlee,6248 N Boone School Rd,,Poplar Grove,61065 8548,815765-3322,P-12,069,35,16,2,1728700
Boone,Sch,040042000,26,0003,North Boone High School,Mr. Jacob Hubert,17823 Poplar Grove Rd,,Poplar Grove,61065 9014,815765-3311,9-12,069,35,16,4,172870003013
Boone,Sch,040042000,26,1001,North Boone Middle School,Mrs. Allison Louis,17641 Poplar Grove Rd,,Poplar Grove,61065 9014,815765-9274,7-8,069,35,16,4,172870004967
Boone,Sch,040042000,26,2001,Capron Elem School,Mrs. Nicole C Difford,200 N Wooster St,,Capron,61012 9550,815569-2314,P-4,069,35,16,4,172870003011
Boone,Sch,040042000,26,2002,Manchester Elem School,Mrs. Molly Lilja,3501 Blaine Rd,,Poplar Grove,61065 9467,815765-2826,K-4,069,35,16,4,172870003012
Boone,Sch,040042000,26,2004,Poplar Grove Elem School,Mrs. Heather Walsh,208 N State St,,Poplar Grove,61065 9702,815765-3113,K-4,069,35,16,4,172870003014
Boone,Sch,040042000,26,2005,North Boone Upper Elem Sch,Mr. Jarrod Peterson,6200 N Boone School Rd,,Poplar Grove,61065 8548,815765-9006,5-6,069,35,16,4,172870001115
Winnebago,Dist,041011220,22,0000,Harlem UD 122,Dr. Julie Morris,8605 N 2nd St,,Machesney Park,61115 2003,815654-4500,P-12,068,34,16,2,1718240
Winnebago,Sch,041011220,22,0002,Harlem High School,Mr. Terrell Yarbrough,9229 N Alpine Rd,,Machesney Park,61115 1924,815654-4511,9-12,068,34,16,4,171824002100
Winnebago,Sch,041011220,22,1005,Harlem Middle School,Mr. Matthew Cascio,735 Windsor Rd,,Loves Park,61111 4152,815654-4510,7-8,068,34,16,4,171824005017
Winnebago,Sch,041011220,22,2005,Loves Park Elem School,Lisa Clark,344 Grand Ave,,Loves Park,61111 4511,815654-4501,1-6,068,34,16,4,171824002106
Winnebago,Sch,041011220,22,2006,Maple Elem School,Tammy Poole,1405 Maple Ave,,Loves Park,61111 3006,815654-4502,"P,1-6",068,34,16,4,171824002103
Winnebago,Sch,041011220,22,2007,Marquette Elem School,Mr. Brock Morlan,8500 Victory Ln,,Machesney Park,61115 2381,815654-4503,1-3,068,34,16,4,171824002104
Winnebago,Sch,041011220,22,2008,Rock Cut Elem School,Mr. Ryan Reinecke,7944 Forest Hills Rd,,Loves Park,61111 3312,815654-4506,1-6,068,34,16,4,171824002105
Winnebago,Sch,041011220,22,2010,Ralston Elem School,Mrs. Christy Brown,710 Ralston Rd,,Machesney Park,61115 1569,815654-4505,1-6,068,34,16,4,171824002107
Winnebago,Sch,041011220,22,2011,Windsor Elem School,Ms. Melissa Yuska,935 Windsor Rd,,Loves Park,61111 4228,815654-4507,1-6,068,34,16,4,171824002109
Winnebago,Sch,041011220,22,2013,Machesney Elem School,Mrs. Abigail Edwards,8615 N 2nd St,,Machesney Park,61115 2003,815654-4509,4-6,068,34,16,4,171824005530
Winnebago,Sch,041011220,22,2014,Olson Park Elem School,Mrs. Dyonna Johnson,1414 Minahan Dr,,Machesney Park,61115 1835,815654-4504,1-6,068,34,16,4,171824000670
Winnebago,Sch,041011220,22,2015,Donald C Parker Early Educ Center,Ms. Amanda Hayes,808 Harlem Rd,,Machesney Park,61115 2514,815654-4559,"P,K",068,34,16,4,171824001907
Winnebago,Dist,041011310,04,0000,Kinnikinnick CCSD 131,Mrs. Keli Freedlund,5410 Pine Ln,,Roscoe,61073 7313,815623-2837,P-8,069,35,16,2,1721180
Winnebago,Sch,041011310,04,1002,Roscoe Middle School,Julia Cropp,6121 Elevator Rd,,Roscoe,61073 9240,815623-2837,6-8,069,35,16,4,172118003821
Winnebago,Sch,041011310,04,2001,Kinnikinnick School,Mr. Shaun Newmes,5410 Pine Ln,,Roscoe,61073 7313,815623-2837,4-5,069,35,16,4,172118003822
Winnebago,Sch,041011310,04,2002,Ledgewood Elem School,Mr. Chad Etnyre,11685 S Gate Rd,,Roscoe,61073 9646,815623-2837,P-1,069,35,16,4,172118002397
Winnebago,Sch,041011310,04,2003,Stone Creek School,Mr. Shane Caiola,11633 S Gate Rd,,Roscoe,61073 9646,815623-2837,2-3,069,35,16,4,172118005428
Winnebago,Dist,041011330,04,0000,Prairie Hill CCSD 133,Mr. Clint Czizek,6605 Prairie Hill Rd,,South Beloit,61080 9530,815389-3964,P-8,069,35,16,2,1732550
Winnebago,Sch,041011330,04,1001,Willowbrook Middle School,Mr. Michael Plourde,6605 Prairie Hill Rd,,South Beloit,61080 9530,815389-3957,5-8,069,35,16,4,173255006063
Winnebago,Sch,041011330,04,2001,Prairie Hill Elem School,Mr. Kevin Finnegan,14714 Willowbrook Rd,,South Beloit,61080 9554,815389-3301,P-4,069,35,16,4,173255003381
Winnebago,Dist,041011340,04,0000,Shirland CCSD 134,Dr. John Ulferts,PO Box 99,8020 North St,Shirland,61079 0099,815629-2000,K-8,069,35,16,2,1736240
Winnebago,Sch,041011340,04,2001,Shirland C C School,Dr. John Ulferts,PO Box 99,8020 North St,Shirland,61079 0099,815629-2000,K-8,069,35,16,4,173624003750
Winnebago,Dist,041011400,04,0000,Rockton SD 140,Mr. Glenn Terry,1050 E Union St,,Rockton,61072 1628,815624-7143,P-8,069,35,16,2,1734540
Winnebago,Sch,041011400,04,1001,Stephen Mack Middle School,Mrs. Autumn Czizek,11810 Old River Rd,,Rockton,61072 9468,815624-2611,6-8,069,35,16,4,173454003624
Winnebago,Sch,041011400,04,2001,Rockton Elem School,Mrs. Kindyl Etnyre,1050 E Union St,,Rockton,61072 1628,815624-8585,P-2,069,35,16,4,173454003623
Winnebago,Sch,041011400,04,2002,Whitman Post Elem School,Ms. Megan Forsythe,1060 E Union St,,Rockton,61072 1628,815624-4006,3-5,069,35,16,4,173454001134
Winnebago,Dist,041012050,25,0000,Rockford SD 205,Dr. Ehren Jarrett,501 7th St,,Rockford,61104 1242,815966-3000,P-12,067,34,17,2,1734510
Winnebago,Sch,041012050,25,0001,Auburn High School,Jenny Keffer,5110 Auburn St,,Rockford,61101 2402,815966-3300,9-12,067,34,17,4,173451003599
Winnebago,Sch,041012050,25,0002,Rockford East High School,Jim Parker,2929 Charles St,,Rockford,61108 1702,815229-2100,9-12,068,34,16,4,173451003600
Winnebago,Sch,041012050,25,0003,Guilford High School,Ronald Carter,5620 Spring Creek Rd,,Rockford,61114 6442,815654-4870,9-12,068,34,16,4,173451003577
Winnebago,Sch,041012050,25,0004,Jefferson High School,Don Rundall,4145 Samuelson Rd,,Rockford,61109 3249,815874-9536,9-12,067,34,16,4,173451003585
Winnebago,Sch,041012050,25,1001,West Middle School,Maurice Davis,1900 N Rockton Ave,,Rockford,61103 4370,815966-3200,6-8,067,34,17,4,173451005448
Winnebago,Sch,041012050,25,1006,Eisenhower Middle School,Jeffrey Carlson,3525 Spring Creek Rd,,Rockford,61107 1151,815229-2450,6-8,068,34,16,4,173451004426
Winnebago,Sch,041012050,25,1008,Bernard W Flinn Middle School,Cory Schrank,2525 Ohio Pkwy,,Rockford,61108 7517,815229-2800,6-8,067,34,17,4,173451003583
Winnebago,Sch,041012050,25,1009,Abraham Lincoln Middle School,Kirsten  Garrigan,1500 Charles St,,Rockford,61104 2310,815229-2400,6-8,067,34,17,4,173451003558
Winnebago,Sch,041012050,25,1010,Kennedy Middle School,Treveda Redmond,520 N Pierpont Ave,,Rockford,61101 5037,815654-4880,6-8,067,34,17,4,173451003394
Winnebago,Sch,041012050,25,2014,Barbour Two-Way Lang Immersion,Greg Hodges,1506 Clover Ave,,Rockford,61102 3100,815490-4100,K-8,067,34,17,4,173451003607
Winnebago,Sch,041012050,25,2017,C Henry Bloom Elem School,Pati  Strehl,2912 Brendenwood Rd,,Rockford,61107 1907,815229-2170,K-5,068,34,16,4,173451003621
Winnebago,Sch,041012050,25,2018,Brookview Elem School,Melanie Wiest,1750 Madron Rd,,Rockford,61107 2459,815229-2492,K-5,068,34,16,4,173451003557
Winnebago,Sch,041012050,25,2019,Clifford P Carlson Elem School,Kristina Miller,4015 Pepper Dr,,Rockford,61114 5280,815654-4955,K-5,068,34,16,4,173451003559
Winnebago,District Authorized Charter Sch,041012050,25,201C,Legacy Acad of Excellence Charter Sch,Barbara Forte,4029 Prairie Rd,,Rockford,61102 4501,815961-1100,K-12,069,35,17,4,173451006077
Winnebago,Sch,041012050,25,2022,Conklin Elem School,Sidney Graves,3003 Halsted Rd,,Rockford,61101 2705,815654-4860,K-5,067,34,17,4,173451003561
Winnebago,Sch,041012050,25,2024,Ellis Elementary School,Taren Turner,222 S Central Ave,,Rockford,61102 2011,815966-3909,K-5,067,34,17,4,173451003563
Winnebago,Sch,041012050,25,2027,Arthur Froberg Elem School,Kimberly Ward,4555 20th St,,Rockford,61109 3135,815874-2464,K-5,067,34,17,4,173451003618
Winnebago,Sch,041012050,25,2029,Gregory Elem School,Kristine Leider,4820 Carol Ct,,Rockford,61108 4175,815229-2176,K-5,068,34,16,4,173451003571
Winnebago,District Authorized Charter Sch,041012050,25,202C,Galapagos Rockford Charter Sch,Michael G Lane,2605 School St,,Rockford,61101 5264,815708-7946,K-8,067,34,17,4,173451006044
Winnebago,Sch,041012050,25,2034,Haskell Elementary School,Loree Leathers-Allen,515 Maple St,,Rockford,61103 6711,815966-3355,K-5,067,34,17,4,173451003575
Winnebago,Sch,041012050,25,2037,Swan Hillman Elem School,Carolyn Kloss,3701 Green Dale Dr,,Rockford,61109 1543,815229-2835,K-5,067,34,17,4,173451003576
Winnebago,Sch,041012050,25,2039,Maud E Johnson Elem School,Amber Miller,3805 Rural St,,Rockford,61107 3555,815229-2485,K-5,068,34,16,4,173451003579
Winnebago,District Authorized Charter Sch,041012050,25,203C,Jackson Charter School,Shavina Pierre,315 Summit St,,Rockford,61107 4231,815316-0093,K-5,067,34,17,4,173451006154
Winnebago,Sch,041012050,25,2040,Constance Lane Elementary School,Aimee Kasper,620 Gregory St,,Rockford,61104 4636,815966-3380,K-5,067,34,17,4,173451003580
Winnebago,Sch,041012050,25,2041,Julia Lathrop Elem School,Penny El-Azahari,2603 Clover Ave,,Rockford,61102 3471,815966-3285,K-5,067,34,17,4,173451003574
Winnebago,Sch,041012050,25,2043,McIntosh Elementary,Al Gagliano,525 N Pierpont Ave,,Rockford,61101 5036,815966-3275,K-5,067,34,17,4,173451003581
Winnebago,Sch,041012050,25,2051,Riverdahl Elem School,Tommy Gibbons,3520 Kishwaukee St,,Rockford,61109 2005,815229-2870,K-5,067,34,17,4,173451005531
Winnebago,Sch,041012050,25,2054,Rolling Green,Holly Lyman,3615 W Gate Pkwy,,Rockford,61108 6162,815229-2881,P-5,067,34,16,4,173451003587
Winnebago,Sch,041012050,25,2056,Spring Creek Elem School,Ray Owens,5222 Spring Creek Rd,,Rockford,61114 6330,815654-4960,K-5,068,34,16,4,173451003620
Winnebago,Sch,041012050,25,2063,R K Welsh Elem School,Blake Hand,2100 Huffman Blvd,,Rockford,61103 3946,815966-3260,K-5,067,34,17,4,173451003601
Winnebago,Sch,041012050,25,2064,West View Elem School,Jake Sayre,1720 Halsted Rd,,Rockford,61103 3067,815654-4945,K-5,067,34,17,4,173451003602
Winnebago,Sch,041012050,25,2066,Whitehead Elem School,Pamela Miner,2325 Ohio Pkwy,,Rockford,61108 7514,815229-2840,K-5,067,34,17,4,173451003603
Winnebago,Sch,041012050,25,2067,Cherry Valley Elementary School,Carolyn Timm,6754 Armer Dr,,Rockford,61109,815332-4938,K-5,068,34,16,4,173451003604
Winnebago,Sch,041012050,25,2078,Thurgood Marshall Elementary,Jessica Powell,4704 N Rockton Ave,,Rockford,61103 1529,815966-3370,1-4,067,34,17,4,173451003605
Winnebago,Sch,041012050,25,2080,Washington Elementary School,Greg Midgett,1421 West St,,Rockford,61102 3232,815966-3740,K-5,067,34,17,4,173451005447
Winnebago,Sch,041012050,25,2084,Lewis Lemon Elementary,Christina  Ulferts,1993 Mulberry St,,Rockford,61101 5670,815967-8000,K-5,067,34,17,4,173451000240
Winnebago,Sch,041012050,25,2085,Montessori Elementary School,Candice Collins,2021 Hawthorne Dr,,Rockford,61107 1342,815654-4906,P-8,068,34,16,4,173451001589
Winnebago,Sch,041012050,25,2086,Rockford Envrnmntl Science Acad,Ben Stover,1800 Ogilby Rd,,Rockford,61102 3445,815489-5509,6-8,067,34,17,4,173451003397
Winnebago,Sch,041012050,25,2087,Thurgood Marshall School,Jill Faber,4664 N Rockton Ave,,Rockford,61103 1528,815490-5400,5-8,068,34,16,4,173451006242
Winnebago,Sch,041012050,25,3002,Winnebago Co Detention Center,Bill Vedra,5350 Northrock Dr,,Rockford,61103 1284,815516-2980,6-12,067,34,16,4,
Winnebago,Sch,041012050,25,3069,Wilson ASPIRE,Angela Rieke,520 N Pierpont Ave,,Rockford,61101 5037,815966-3770,"3-7,9-12",067,34,17,4,173451003553
Winnebago,Sch,041012050,25,3073,Fairview Early Childhood Center,Darcy Dunn,512 Fairview Ave,,Rockford,61108 1910,815227-8400,P,067,34,16,4,173451005200
Winnebago,Sch,041012050,25,3075,Roosevelt Center,Morgan Gallagher,978 Haskell Ave,,Rockford,61103 6046,815966-3251,"P,9-12",067,34,17,4,173451005449
Winnebago,Sch,041012050,25,3078,Summerdale Early Childhood Center,Jennifer Lak-Keilman,3320 Glenwood Ave,,Rockford,61101 3468,815966-3280,P,067,34,17,4,173451006164
Winnebago,Sch,041012050,25,3079,Wm Nashold Early Childhood Center,Erin Salberg,3303 20th St,,Rockford,61109 2312,815229-2155,P,067,34,17,4,
Winnebago,Sch,041012050,25,3080,Beyer Early Childhood Center,Laura Blackwell,333 15Th Ave,,Rockford,61104 5101,815966-3390,P,067,34,17,4,
Winnebago,Dist,041012070,16,0000,Hononegah CHD 207,Mr. Michael Dugan,307 Salem St,,Rockton,61072 2630,815624-5010,9-12,069,35,16,2,1719620
Winnebago,Sch,041012070,16,0001,Hononegah CHD High School,Mr. Chad Dougherty,307 Salem St,,Rockton,61072 2630,815624-5008,9-12,069,35,16,4,171962002236
Winnebago,Dist,041013200,26,0000,County of Winnebago SD 320,Mr. Scott L Fisher,850 Hayes Ave,,South Beloit,61080 2119,815389-3478,P-12,069,35,16,2,1736600
Winnebago,Sch,041013200,26,0001,South Beloit Sr High School,Mr. Jeremy Schaaf,245 Prairie Hill Rd,,South Beloit,61080 2579,815389-9004,9-12,069,35,16,4,173660003768
Winnebago,Sch,041013200,26,1002,South Beloit Jr High School,Mr. Michael P McCoy,840 Blackhawk Blvd,,South Beloit,61080 2263,815389-1421,7-8,069,35,16,4,173660002341
Winnebago,Sch,041013200,26,2003,Clark Elementary School,Mr. Matthew Brian Roer,464 Oak Grove Ave,,South Beloit,61080 1967,815389-2311,P-1,069,35,16,4,173660004430
Winnebago,Sch,041013200,26,2004,Riverview Elementary School,Mr. Ryan Amendt,306 Miller St,,South Beloit,61080 1816,815389-1231,2-4,069,35,16,4,173660003766
Winnebago,Sch,041013200,26,2005,Blackhawk Elementary School,Mr. Michael P McCoy,840 Blackhawk Blvd,,South Beloit,61080 2263,815389-4001,5-6,069,35,16,4,173660004638
Winnebago,Dist,041013210,26,0000,Pecatonica CUSD 321,William Faller,PO Box 419,1300 Main St,Pecatonica,61063 0419,815239-1639,P-12,089,45,16,2,1731050
Winnebago,Sch,041013210,26,0001,Pecatonica High School,Mr. Todd France,PO Box 419,1300 Main St,Pecatonica,61063 0419,815239-2611,9-12,089,45,16,4,173105003229
Winnebago,Sch,041013210,26,1001,Pecatonica Comm Middle School,Tim King,PO Box 419,1200 Main St,Pecatonica,61063 0419,815239-2612,5-8,089,45,16,4,173105005648
Winnebago,Sch,041013210,26,2002,Pecatonica Elem School,Mrs. Carrie Brockway,PO Box 419,721 Reed St,Pecatonica,61063 0419,815239-2550,P-4,089,45,16,4,173105003228
Winnebago,Dist,041013220,26,0000,Durand CUSD 322,Mr. Kurt Alberstett,200 W South St,,Durand,61024 9403,815248-2171,P-12,089,45,16,2,1712810
Winnebago,Sch,041013220,26,0001,Durand High School,Mr. Michael Leskowich,200 W South St,,Durand,61024 9403,815248-2171,9-12,089,45,16,4,171281001536
Winnebago,Sch,041013220,26,1001,Durand Jr High School,Mr. Michael Leskowich,200 W South St,,Durand,61024 9403,815248-2171,7-8,089,45,16,4,171281004614
Winnebago,Sch,041013220,26,2001,Durand Elem School,Mrs. Shanna Rufener,200 W South St,,Durand,61024 9403,815248-2171,P-6,089,45,16,4,171281004613
Winnebago,Sch,041013220,26,3001,Dolan Ctr Maryville Farm Campus,Mr. Mark Parent,10104 Farm School Rd,,Durand,61024 9725,815599-3975,K-12,089,45,16,4,171281005157
Winnebago,Dist,041013230,26,0000,Winnebago CUSD 323,Dr. John Schwuchow,304 E McNair Rd,,Winnebago,61088 9014,815335-2456,P-12,089,45,17,2,1742790
Winnebago,Sch,041013230,26,0001,Winnebago High School,Mr. Matthew Bennett,200 E McNair Rd,,Winnebago,61088 9074,815335-2336,9-12,089,45,17,4,174279004297
Winnebago,Sch,041013230,26,1002,Winnebago Middle School,Mrs. Cathy Finley,407 N Elida St,,Winnebago,61088 9075,815335-2364,6-8,089,45,17,4,174279004295
Winnebago,Sch,041013230,26,2003,Dorothy Simon Elem School,Mr. Ben Hickerson,309 S Benton St,,Winnebago,61088 9576,815335-2318,P-2,089,45,17,4,174279004294
Winnebago,Sch,041013230,26,2005,Jean McNair Elementary School,Mr. Sean Monahan,304 E McNair Rd,,Winnebago,61088 9014,815335-1607,3-5,089,45,17,4,174279003401
Cook,Dist,050160150,04,0000,Palatine CCSD 15,Dr. Laurie Heinz,580 N 1st Bank Dr,,Palatine,60067 8110,847963-3000,P-8,054,27,06,2,1730420
Cook,Sch,050160150,04,1011,Plum Grove Jr High School,Dr. Kerry Wilson,2600 Plum Grove Rd,,Rolling Meadows,60008 2042,847963-7600,7-8,054,27,06,4,173042003154
Cook,Sch,050160150,04,1014,Carl Sandburg Jr High School,Mr. Douglas Harter,2600 Martin Ln,,Rolling Meadows,60008 2722,847963-7800,7-8,054,27,08,4,173042003157
Cook,Sch,050160150,04,1016,Winston Campus Jr High,Mr. Martin Da Costa,120 N Babcock Dr,,Palatine,60074 5599,847963-7400,7-8,054,27,08,4,173042005020
Cook,Sch,050160150,04,1018,Walter R Sundling Jr High Sch,Mr. Jason Dietz,1100 N Smith St,,Palatine,60067 2606,847963-3700,7-8,054,27,06,4,173042003160
Cook,Sch,050160150,04,2001,Jane Addams Elem School,Mrs. Amy Molinsky,1020 E Sayles Dr,,Palatine,60074 7274,847963-5000,K-6,054,27,08,4,173042003146
